geneId	GO_id
B9J08_002845	GO:0003677
B9J08_002845	GO:0003910
B9J08_002845	GO:0005524
B9J08_002845	GO:0006310
B9J08_002845	GO:0051103
B9J08_002845	GO:0071897
B9J08_002845	GO:1903461
B9J08_002846	GO:0016021
B9J08_002846	GO:0008374
B9J08_002846	GO:0008152
B9J08_002847	GO:0003857
B9J08_002847	GO:0004300
B9J08_002847	GO:0006635
B9J08_002848	GO:0005634
B9J08_002848	GO:0005829
B9J08_002848	GO:0004722
B9J08_002848	GO:0004725
B9J08_002848	GO:0000086
B9J08_002848	GO:0010971
B9J08_002848	GO:0031662
B9J08_002848	GO:0033314
B9J08_002848	GO:0045836
B9J08_002848	GO:0072428
B9J08_002848	GO:1901920
B9J08_002849	GO:0004674
B9J08_002849	GO:0005524
B9J08_002849	GO:0000902
B9J08_002849	GO:0006006
B9J08_002849	GO:0007117
B9J08_002849	GO:0007124
B9J08_002849	GO:0031954
B9J08_002849	GO:0042493
B9J08_002849	GO:0046777
B9J08_002850	GO:0005829
B9J08_002850	GO:0034967
B9J08_002850	GO:0070210
B9J08_002850	GO:0032041
B9J08_002850	GO:0034739
B9J08_002850	GO:0045129
B9J08_002850	GO:0006351
B9J08_002850	GO:0006355
B9J08_002850	GO:0032874
B9J08_002850	GO:0045835
B9J08_002850	GO:0070932
B9J08_002850	GO:0070933
B9J08_002851	GO:0005634
B9J08_002851	GO:0005829
B9J08_002851	GO:0019773
B9J08_002851	GO:0004298
B9J08_002851	GO:0010499
B9J08_002851	GO:0043161
B9J08_002852	GO:0005783
B9J08_002852	GO:0016021
B9J08_002852	GO:0000246
B9J08_002852	GO:0006696
B9J08_002852	GO:0055114
B9J08_002853	GO:0005634
B9J08_002853	GO:0000981
B9J08_002853	GO:0008270
B9J08_002853	GO:0006357
B9J08_002854	GO:0003729
B9J08_002854	GO:0000288
B9J08_002854	GO:0001308
B9J08_002854	GO:0008104
B9J08_002854	GO:0017148
B9J08_002855	GO:0005887
B9J08_002855	GO:0043231
B9J08_002855	GO:0005524
B9J08_002855	GO:0008553
B9J08_002855	GO:0046872
B9J08_002855	GO:0006754
B9J08_002855	GO:0051453
B9J08_002855	GO:1902600
B9J08_002856	GO:0005886
B9J08_002856	GO:0016021
B9J08_002856	GO:0045009
B9J08_002856	GO:0004100
B9J08_002856	GO:0006031
B9J08_002857	GO:0005770
B9J08_002857	GO:0016020
B9J08_002857	GO:0033263
B9J08_002857	GO:0043495
B9J08_002857	GO:0051020
B9J08_002857	GO:0006623
B9J08_002857	GO:0032511
B9J08_002858	GO:0005789
B9J08_002858	GO:0016021
B9J08_002858	GO:0006810
B9J08_002859	GO:0000781
B9J08_002859	GO:0005829
B9J08_002859	GO:0048188
B9J08_002859	GO:0016740
B9J08_002859	GO:0000723
B9J08_002859	GO:0006348
B9J08_002859	GO:0051568
B9J08_002860	GO:0000790
B9J08_002860	GO:0097221
B9J08_002860	GO:0000978
B9J08_002860	GO:0001077
B9J08_002860	GO:0001078
B9J08_002860	GO:0000122
B9J08_002860	GO:0006366
B9J08_002860	GO:0007346
B9J08_002860	GO:0045944
B9J08_002860	GO:1900237
B9J08_002861	GO:0005686
B9J08_002861	GO:0071004
B9J08_002861	GO:0030620
B9J08_002861	GO:0000245
B9J08_002862	GO:0005634
B9J08_002862	GO:0005758
B9J08_002862	GO:0005829
B9J08_002862	GO:0031305
B9J08_002862	GO:0033617
B9J08_002863	GO:0004351
B9J08_002863	GO:0004782
B9J08_002863	GO:0030170
B9J08_002863	GO:0019752
B9J08_002864	GO:0005737
B9J08_002864	GO:0005886
B9J08_002864	GO:0016021
B9J08_002864	GO:0015572
B9J08_002864	GO:0015764
B9J08_002865	GO:0005634
B9J08_002865	GO:0005829
B9J08_002865	GO:0010008
B9J08_002865	GO:0019898
B9J08_002865	GO:0043291
B9J08_002865	GO:0032403
B9J08_002865	GO:0007035
B9J08_002865	GO:0043254
B9J08_002865	GO:0045022
B9J08_002865	GO:0071277
B9J08_002865	GO:0071294
B9J08_002867	GO:0005634
B9J08_002867	GO:0005739
B9J08_002867	GO:0005829
B9J08_002867	GO:0008418
B9J08_002867	GO:0070773
B9J08_002867	GO:0006464
B9J08_002867	GO:0030163
B9J08_002868	GO:0005634
B9J08_002868	GO:0005829
B9J08_002868	GO:0004842
B9J08_002868	GO:0008270
B9J08_002868	GO:0006449
B9J08_002868	GO:0016567
B9J08_002870	GO:0005634
B9J08_002870	GO:0005829
B9J08_002870	GO:0016779
B9J08_002870	GO:0009058
B9J08_002871	GO:0016021
B9J08_002872	GO:0005634
B9J08_002872	GO:0008270
B9J08_002874	GO:0005783
B9J08_002874	GO:0016021
B9J08_002874	GO:0019187
B9J08_002874	GO:0006487
B9J08_002874	GO:0006490
B9J08_002874	GO:0097502
B9J08_002875	GO:0005657
B9J08_002875	GO:0005739
B9J08_002875	GO:0003684
B9J08_002875	GO:0003887
B9J08_002875	GO:0017125
B9J08_002875	GO:0070987
B9J08_002876	GO:0005509
B9J08_002877	GO:0005739
B9J08_002877	GO:0005783
B9J08_002877	GO:0005934
B9J08_002877	GO:0005938
B9J08_002877	GO:0005543
B9J08_002877	GO:0015631
B9J08_002877	GO:0000001
B9J08_002877	GO:0000226
B9J08_002877	GO:0000266
B9J08_002877	GO:0030473
B9J08_002877	GO:0032065
B9J08_002878	GO:0005634
B9J08_002878	GO:0005829
B9J08_002878	GO:0003824
B9J08_002878	GO:0009058
B9J08_002878	GO:0031048
B9J08_002879	GO:0016021
B9J08_002879	GO:0000030
B9J08_002879	GO:0035269
B9J08_002881	GO:0005737
B9J08_002881	GO:0016602
B9J08_002881	GO:0003700
B9J08_002881	GO:0046982
B9J08_002881	GO:0000436
B9J08_002881	GO:0043457
B9J08_002882	GO:0005829
B9J08_002883	GO:0005681
B9J08_002883	GO:0016021
B9J08_002883	GO:0000398
B9J08_002885	GO:0005634
B9J08_002885	GO:0005737
B9J08_002885	GO:0004151
B9J08_002885	GO:0006207
B9J08_002885	GO:0006221
B9J08_002886	GO:0016021
B9J08_002886	GO:0022857
B9J08_002886	GO:0055085
B9J08_002888	GO:0000932
B9J08_002888	GO:0016593
B9J08_002888	GO:0030015
B9J08_002888	GO:0003723
B9J08_002888	GO:0004535
B9J08_002888	GO:0046872
B9J08_002888	GO:0000076
B9J08_002888	GO:0000289
B9J08_002888	GO:0006368
B9J08_002888	GO:0007089
B9J08_002888	GO:0009267
B9J08_002888	GO:0009272
B9J08_002888	GO:0009405
B9J08_002888	GO:0032968
B9J08_002888	GO:0036170
B9J08_002888	GO:0036180
B9J08_002888	GO:0048478
B9J08_002888	GO:0055091
B9J08_002888	GO:0071216
B9J08_002888	GO:0090503
B9J08_002889	GO:0005739
B9J08_002890	GO:0005634
B9J08_002890	GO:0005739
B9J08_002890	GO:0000703
B9J08_002890	GO:0003677
B9J08_002890	GO:0003906
B9J08_002890	GO:0046872
B9J08_002890	GO:0051539
B9J08_002890	GO:0006285
B9J08_002891	GO:0005634
B9J08_002891	GO:0000978
B9J08_002891	GO:0001077
B9J08_002891	GO:0008270
B9J08_002891	GO:0006366
B9J08_002891	GO:0035948
B9J08_002891	GO:0035959
B9J08_002891	GO:0061414
B9J08_002892	GO:0005829
B9J08_002892	GO:0046547
B9J08_002892	GO:0032259
B9J08_002894	GO:0000784
B9J08_002894	GO:0000812
B9J08_002894	GO:0005829
B9J08_002894	GO:0031491
B9J08_002894	GO:0006348
B9J08_002894	GO:0043486
B9J08_002895	GO:0005794
B9J08_002895	GO:0005829
B9J08_002895	GO:0005886
B9J08_002895	GO:0030136
B9J08_002895	GO:0031625
B9J08_002895	GO:0002092
B9J08_002895	GO:0070086
B9J08_002896	GO:0004672
B9J08_002896	GO:0005524
B9J08_002896	GO:0006468
B9J08_002897	GO:0000775
B9J08_002897	GO:0000790
B9J08_002897	GO:0031261
B9J08_002897	GO:0003682
B9J08_002897	GO:0000727
B9J08_002897	GO:0006268
B9J08_002897	GO:0006270
B9J08_002898	GO:0000124
B9J08_002898	GO:0005669
B9J08_002898	GO:0005829
B9J08_002898	GO:0046695
B9J08_002898	GO:0001102
B9J08_002898	GO:0003682
B9J08_002898	GO:0032947
B9J08_002898	GO:0042802
B9J08_002898	GO:0046982
B9J08_002898	GO:0016573
B9J08_002898	GO:0051090
B9J08_002898	GO:0051123
B9J08_002901	GO:0031166
B9J08_002901	GO:0015379
B9J08_002901	GO:0034486
B9J08_002901	GO:0055075
B9J08_002901	GO:0097638
B9J08_002901	GO:1902476
B9J08_002901	GO:1903401
B9J08_002902	GO:0031166
B9J08_002902	GO:0015379
B9J08_002902	GO:0034486
B9J08_002902	GO:0055075
B9J08_002902	GO:0097638
B9J08_002902	GO:1902476
B9J08_002902	GO:1903401
B9J08_002903	GO:0003676
B9J08_002903	GO:0004386
B9J08_002903	GO:0005524
B9J08_002903	GO:0006396
B9J08_002904	GO:0016829
B9J08_002904	GO:0008152
B9J08_002906	GO:0005784
B9J08_002906	GO:0016021
B9J08_002906	GO:0071261
B9J08_002906	GO:0005198
B9J08_002906	GO:0015450
B9J08_002906	GO:0006616
B9J08_002906	GO:0031204
B9J08_002907	GO:0030687
B9J08_002907	GO:0030688
B9J08_002907	GO:0006364
B9J08_002910	GO:0005749
B9J08_002910	GO:0005759
B9J08_002910	GO:0008177
B9J08_002910	GO:0006099
B9J08_002910	GO:0006121
B9J08_002910	GO:0018293
B9J08_002910	GO:0030437
B9J08_002910	GO:0034553
B9J08_002910	GO:0045944
B9J08_002911	GO:0005634
B9J08_002911	GO:0005829
B9J08_002911	GO:0005886
B9J08_002911	GO:0005509
B9J08_002911	GO:0098744
B9J08_002911	GO:0010515
B9J08_002911	GO:0042327
B9J08_002911	GO:0043950
B9J08_002911	GO:0071277
B9J08_002911	GO:0090281
B9J08_002912	GO:0000790
B9J08_002912	GO:0005737
B9J08_002912	GO:0030907
B9J08_002912	GO:0033309
B9J08_002912	GO:0001105
B9J08_002912	GO:0003677
B9J08_002912	GO:0010845
B9J08_002912	GO:0061408
B9J08_002912	GO:0071931
B9J08_002913	GO:0071004
B9J08_002913	GO:0003723
B9J08_002913	GO:0008270
B9J08_002913	GO:0000245
B9J08_002914	GO:0005634
B9J08_002914	GO:0005829
B9J08_002914	GO:0003919
B9J08_002914	GO:0006747
B9J08_002915	GO:0005634
B9J08_002915	GO:0005737
B9J08_002915	GO:0000981
B9J08_002915	GO:0044212
B9J08_002915	GO:0046983
B9J08_002915	GO:0006366
B9J08_002915	GO:0009405
B9J08_002915	GO:0031930
B9J08_002915	GO:0045944
B9J08_002915	GO:0071400
B9J08_002917	GO:0000781
B9J08_002917	GO:0031618
B9J08_002917	GO:0031934
B9J08_002917	GO:0034507
B9J08_002917	GO:1902377
B9J08_002917	GO:1990707
B9J08_002917	GO:0008270
B9J08_002917	GO:0031078
B9J08_002917	GO:0046969
B9J08_002917	GO:0046970
B9J08_002917	GO:0070403
B9J08_002917	GO:1990162
B9J08_002917	GO:0006348
B9J08_002917	GO:0030466
B9J08_002917	GO:0051570
B9J08_002917	GO:0061647
B9J08_002917	GO:0070198
B9J08_002917	GO:1990141
B9J08_002917	GO:1990596
B9J08_002917	GO:1990619
B9J08_002917	GO:1990678
B9J08_002917	GO:1990679
B9J08_002918	GO:0005886
B9J08_002918	GO:0016021
B9J08_002918	GO:0008168
B9J08_002918	GO:0006679
B9J08_002918	GO:0009405
B9J08_002918	GO:0030447
B9J08_002918	GO:0032259
B9J08_002919	GO:0009514
B9J08_002919	GO:0004474
B9J08_002919	GO:0006097
B9J08_002919	GO:0006099
B9J08_002920	GO:0005783
B9J08_002920	GO:0005794
B9J08_002920	GO:0016021
B9J08_002920	GO:0031965
B9J08_002920	GO:0042175
B9J08_002920	GO:0009055
B9J08_002920	GO:0015035
B9J08_002920	GO:0015038
B9J08_002920	GO:0045454
B9J08_002920	GO:0055114
B9J08_002921	GO:0005840
B9J08_002921	GO:0003735
B9J08_002921	GO:0006412
B9J08_002922	GO:0005680
B9J08_002923	GO:0000243
B9J08_002923	GO:0005682
B9J08_002923	GO:0005685
B9J08_002923	GO:0005686
B9J08_002923	GO:0019013
B9J08_002923	GO:0034507
B9J08_002923	GO:0046540
B9J08_002923	GO:0071004
B9J08_002923	GO:0003729
B9J08_002923	GO:0000398
B9J08_002923	GO:0070317
B9J08_002923	GO:1990141
B9J08_002924	GO:0005634
B9J08_002924	GO:0000981
B9J08_002924	GO:0008270
B9J08_002924	GO:0006357
B9J08_002924	GO:0043457
B9J08_002925	GO:0005634
B9J08_002925	GO:0000981
B9J08_002925	GO:0008270
B9J08_002925	GO:0006357
B9J08_002925	GO:0043457
B9J08_002926	GO:0005743
B9J08_002926	GO:0032592
B9J08_002926	GO:0007005
B9J08_002926	GO:0055088
B9J08_002927	GO:0005730
B9J08_002927	GO:0000462
B9J08_002928	GO:0005783
B9J08_002928	GO:0016021
B9J08_002929	GO:0000790
B9J08_002929	GO:0005829
B9J08_002929	GO:0031298
B9J08_002929	GO:0044732
B9J08_002929	GO:0003677
B9J08_002929	GO:0006281
B9J08_002929	GO:0007064
B9J08_002929	GO:0007534
B9J08_002929	GO:0031297
B9J08_002929	GO:0033314
B9J08_002929	GO:0043111
B9J08_002929	GO:0043570
B9J08_002929	GO:0045950
B9J08_002929	GO:0048478
B9J08_002930	GO:0005634
B9J08_002930	GO:0003677
B9J08_002930	GO:0008270
B9J08_002930	GO:0006351
B9J08_002931	GO:0005634
B9J08_002931	GO:0000981
B9J08_002931	GO:0003677
B9J08_002931	GO:0008270
B9J08_002931	GO:0006351
B9J08_002931	GO:0006357
B9J08_002932	GO:0000131
B9J08_002932	GO:0000307
B9J08_002932	GO:0005634
B9J08_002932	GO:0016538
B9J08_002932	GO:0019901
B9J08_002932	GO:0000079
B9J08_002932	GO:0016239
B9J08_002932	GO:0031106
B9J08_002932	GO:0032878
B9J08_002934	GO:0005763
B9J08_002934	GO:0003735
B9J08_002934	GO:0032543
B9J08_002934	GO:0033108
B9J08_002936	GO:0005634
B9J08_002936	GO:0016279
B9J08_002936	GO:0018026
B9J08_002936	GO:1990497
B9J08_002937	GO:0000778
B9J08_002937	GO:0033597
B9J08_002937	GO:1990298
B9J08_002937	GO:0043130
B9J08_002937	GO:0034613
B9J08_002937	GO:0044774
B9J08_002937	GO:0072480
B9J08_002938	GO:0016021
B9J08_002939	GO:0005840
B9J08_002939	GO:0005935
B9J08_002940	GO:0005829
B9J08_002940	GO:0004702
B9J08_002940	GO:0005524
B9J08_002940	GO:0023014
B9J08_002940	GO:0031138
B9J08_002940	GO:0046020
B9J08_002941	GO:0005829
B9J08_002941	GO:0016592
B9J08_002941	GO:0070847
B9J08_002941	GO:0001103
B9J08_002941	GO:0001104
B9J08_002941	GO:0000122
B9J08_002941	GO:0045944
B9J08_002942	GO:0000329
B9J08_002942	GO:0016021
B9J08_002942	GO:0005302
B9J08_002942	GO:0015186
B9J08_002942	GO:0015188
B9J08_002942	GO:0006868
B9J08_002942	GO:0007034
B9J08_002942	GO:0015803
B9J08_002942	GO:0015828
B9J08_002942	GO:0098655
B9J08_002942	GO:1902475
B9J08_002943	GO:0005739
B9J08_002943	GO:0005783
B9J08_002943	GO:0003723
B9J08_002943	GO:0008989
B9J08_002943	GO:0031167
B9J08_002944	GO:0005634
B9J08_002944	GO:0005829
B9J08_002944	GO:0004424
B9J08_002944	GO:0000105
B9J08_002945	GO:0000131
B9J08_002945	GO:0005737
B9J08_002945	GO:0005933
B9J08_002945	GO:0043332
B9J08_002945	GO:0004674
B9J08_002945	GO:0005524
B9J08_002945	GO:0000902
B9J08_002945	GO:0000920
B9J08_002945	GO:0006468
B9J08_002945	GO:0007118
B9J08_002945	GO:0007163
B9J08_002945	GO:0009267
B9J08_002945	GO:0031505
B9J08_002945	GO:0035690
B9J08_002945	GO:0036170
B9J08_002945	GO:0036178
B9J08_002945	GO:0036180
B9J08_002945	GO:0036244
B9J08_002945	GO:0044011
B9J08_002945	GO:1900233
B9J08_002946	GO:0000812
B9J08_002946	GO:0007029
B9J08_002946	GO:0043486
B9J08_002947	GO:0005763
B9J08_002947	GO:0003735
B9J08_002947	GO:0070124
B9J08_002948	GO:0001401
B9J08_002948	GO:0031307
B9J08_002948	GO:0032865
B9J08_002948	GO:0000002
B9J08_002948	GO:0015914
B9J08_002948	GO:0045040
B9J08_002948	GO:0051654
B9J08_002948	GO:0070096
B9J08_002948	GO:1990456
B9J08_002949	GO:0016021
B9J08_002950	GO:0016021
B9J08_002950	GO:0015095
B9J08_002950	GO:1903830
B9J08_002951	GO:0016021
B9J08_002952	GO:0000775
B9J08_002952	GO:0005635
B9J08_002952	GO:0005720
B9J08_002952	GO:0005730
B9J08_002952	GO:0005737
B9J08_002952	GO:0030687
B9J08_002952	GO:0044732
B9J08_002952	GO:0000448
B9J08_002952	GO:0030702
B9J08_002953	GO:0097632
B9J08_002953	GO:0000045
B9J08_002953	GO:0000422
B9J08_002953	GO:0030242
B9J08_002953	GO:0032258
B9J08_002953	GO:0034727
B9J08_002953	GO:0044805
B9J08_002954	GO:0016021
B9J08_002954	GO:0005337
B9J08_002954	GO:1901642
B9J08_002955	GO:0000329
B9J08_002955	GO:0005768
B9J08_002955	GO:0005829
B9J08_002955	GO:0030906
B9J08_002955	GO:0008565
B9J08_002955	GO:0015031
B9J08_002955	GO:0042147
B9J08_002955	GO:0045053
B9J08_002956	GO:0016021
B9J08_002957	GO:0000213
B9J08_002957	GO:0003676
B9J08_002957	GO:0006388
B9J08_002957	GO:0090502
B9J08_002959	GO:0003677
B9J08_002960	GO:0005634
B9J08_002960	GO:0005737
B9J08_002960	GO:0046872
B9J08_002960	GO:0017183
B9J08_002961	GO:0022627
B9J08_002961	GO:0030686
B9J08_002961	GO:0003735
B9J08_002961	GO:0000462
B9J08_002961	GO:0006412
B9J08_002962	GO:0005739
B9J08_002962	GO:0000978
B9J08_002962	GO:0003697
B9J08_002962	GO:0003729
B9J08_002962	GO:0004177
B9J08_002962	GO:0004197
B9J08_002962	GO:0000122
B9J08_002962	GO:0006508
B9J08_002962	GO:0043418
B9J08_002962	GO:0046677
B9J08_002965	GO:0016021
B9J08_002965	GO:0015171
B9J08_002965	GO:0003333
B9J08_002966	GO:0005739
B9J08_002966	GO:0030686
B9J08_002966	GO:0030688
B9J08_002966	GO:0032040
B9J08_002966	GO:0033553
B9J08_002966	GO:0034455
B9J08_002966	GO:0044732
B9J08_002966	GO:0030515
B9J08_002966	GO:0000447
B9J08_002966	GO:0000472
B9J08_002966	GO:0000480
B9J08_002966	GO:0045943
B9J08_002967	GO:0005739
B9J08_002967	GO:0005524
B9J08_002967	GO:0006457
B9J08_002968	GO:0016021
B9J08_002969	GO:0005770
B9J08_002969	GO:0005829
B9J08_002969	GO:0003924
B9J08_002969	GO:0005525
B9J08_002969	GO:0006623
B9J08_002969	GO:0006895
B9J08_002969	GO:0006897
B9J08_002969	GO:0007264
B9J08_002969	GO:0032511
B9J08_002969	GO:0036010
B9J08_002969	GO:0036258
B9J08_002970	GO:0005739
B9J08_002970	GO:0003713
B9J08_002970	GO:0043565
B9J08_002970	GO:0006351
B9J08_002970	GO:0009405
B9J08_002970	GO:0045944
B9J08_002971	GO:0005789
B9J08_002971	GO:0016021
B9J08_002971	GO:0016627
B9J08_002971	GO:0000038
B9J08_002971	GO:0055114
B9J08_002972	GO:0005739
B9J08_002972	GO:0033743
B9J08_002972	GO:0030091
B9J08_002972	GO:0034599
B9J08_002972	GO:0055114
B9J08_002973	GO:0005634
B9J08_002973	GO:0035241
B9J08_002973	GO:0035242
B9J08_002973	GO:0042802
B9J08_002973	GO:0006406
B9J08_002973	GO:0019919
B9J08_002973	GO:0032968
B9J08_002973	GO:0060567
B9J08_002974	GO:0016021
B9J08_002974	GO:0055085
B9J08_002975	GO:0005737
B9J08_002975	GO:0005811
B9J08_002975	GO:0016021
B9J08_002977	GO:0005634
B9J08_002977	GO:0004672
B9J08_002977	GO:0005524
B9J08_002977	GO:0006468
B9J08_002977	GO:0040020
B9J08_002978	GO:0005634
B9J08_002978	GO:0005739
B9J08_002978	GO:0005829
B9J08_002978	GO:0008270
B9J08_002978	GO:0006355
B9J08_002979	GO:0031261
B9J08_002979	GO:0003688
B9J08_002979	GO:0003697
B9J08_002979	GO:0000727
B9J08_002979	GO:0000733
B9J08_002979	GO:0006270
B9J08_002979	GO:0031333
B9J08_002979	GO:0033314
B9J08_002979	GO:0071163
B9J08_002980	GO:0005743
B9J08_002980	GO:0033615
B9J08_002980	GO:0048255
B9J08_002981	GO:0005730
B9J08_002981	GO:0032040
B9J08_002981	GO:0072686
B9J08_002981	GO:0000447
B9J08_002981	GO:0000472
B9J08_002981	GO:0000480
B9J08_002981	GO:0006412
B9J08_002982	GO:0005634
B9J08_002982	GO:0005829
B9J08_002982	GO:0003682
B9J08_002982	GO:0002098
B9J08_002982	GO:0006357
B9J08_002982	GO:0016049
B9J08_002983	GO:0005743
B9J08_002983	GO:0005525
B9J08_002983	GO:0016787
B9J08_002983	GO:0032543
B9J08_002984	GO:0043564
B9J08_002984	GO:0003684
B9J08_002984	GO:0003723
B9J08_002984	GO:0042162
B9J08_002984	GO:0000723
B9J08_002984	GO:0000724
B9J08_002984	GO:0006303
B9J08_002984	GO:0006333
B9J08_002984	GO:0006342
B9J08_002984	GO:0007535
B9J08_002984	GO:0034502
B9J08_002986	GO:0005737
B9J08_002986	GO:0003844
B9J08_002986	GO:0004553
B9J08_002986	GO:0043169
B9J08_002986	GO:0005978
B9J08_002987	GO:0005634
B9J08_002987	GO:0005884
B9J08_002987	GO:0030479
B9J08_002987	GO:0043332
B9J08_002987	GO:0003779
B9J08_002987	GO:0030042
B9J08_002987	GO:0032466
B9J08_002987	GO:0051016
B9J08_002988	GO:0000812
B9J08_002988	GO:0031011
B9J08_002988	GO:0035267
B9J08_002988	GO:0004402
B9J08_002988	GO:0031493
B9J08_002988	GO:0043140
B9J08_002988	GO:0006281
B9J08_002988	GO:0006338
B9J08_002988	GO:0006351
B9J08_002988	GO:0006357
B9J08_002988	GO:0016573
B9J08_002988	GO:0032508
B9J08_002988	GO:0051382
B9J08_002989	GO:0005886
B9J08_002989	GO:0030061
B9J08_002989	GO:0044284
B9J08_002989	GO:0061617
B9J08_002989	GO:0042407
B9J08_002989	GO:0045041
B9J08_002990	GO:0004065
B9J08_002990	GO:0008152
B9J08_002992	GO:0001411
B9J08_002992	GO:0005576
B9J08_002992	GO:0009986
B9J08_002992	GO:0030446
B9J08_002992	GO:0005178
B9J08_002992	GO:0008237
B9J08_002992	GO:0008270
B9J08_002992	GO:0030985
B9J08_002992	GO:0070051
B9J08_002992	GO:0006508
B9J08_002992	GO:0007159
B9J08_002992	GO:0032119
B9J08_002992	GO:0042784
B9J08_002992	GO:0044406
B9J08_002992	GO:0045916
B9J08_002992	GO:0052155
B9J08_002993	GO:0005635
B9J08_002993	GO:0005829
B9J08_002993	GO:0071958
B9J08_002993	GO:0004674
B9J08_002993	GO:0005524
B9J08_002993	GO:0006468
B9J08_002993	GO:0007059
B9J08_002993	GO:0010971
B9J08_002993	GO:0031028
B9J08_002993	GO:0031030
B9J08_002993	GO:0090307
B9J08_002993	GO:1903380
B9J08_002994	GO:0004639
B9J08_002994	GO:0005524
B9J08_002994	GO:0006164
B9J08_002995	GO:0005622
B9J08_002995	GO:0004020
B9J08_002995	GO:0005524
B9J08_002995	GO:0006555
B9J08_002995	GO:0016310
B9J08_002995	GO:0019379
B9J08_002995	GO:0070814
B9J08_002996	GO:0000815
B9J08_002996	GO:0006623
B9J08_002996	GO:0043328
B9J08_002996	GO:0045053
B9J08_002996	GO:0070676
B9J08_002997	GO:0000329
B9J08_002997	GO:0016021
B9J08_002997	GO:0004322
B9J08_002997	GO:0005507
B9J08_002997	GO:0006826
B9J08_002997	GO:0055114
B9J08_002998	GO:0005829
B9J08_002998	GO:0005840
B9J08_002998	GO:0030121
B9J08_002998	GO:0008104
B9J08_002998	GO:0042147
B9J08_003000	GO:0003677
B9J08_003001	GO:0000145
B9J08_003001	GO:0006893
B9J08_003002	GO:0009986
B9J08_003002	GO:0033573
B9J08_003002	GO:0015093
B9J08_003002	GO:0009405
B9J08_003002	GO:0010106
B9J08_003002	GO:0044117
B9J08_003002	GO:1903874
B9J08_003004	GO:0003676
B9J08_003005	GO:0005634
B9J08_003005	GO:0005751
B9J08_003005	GO:0005758
B9J08_003005	GO:0005829
B9J08_003005	GO:0004129
B9J08_003005	GO:0033617
B9J08_003005	GO:0055114
B9J08_003005	GO:1902600
B9J08_003008	GO:0005634
B9J08_003008	GO:0005829
B9J08_003008	GO:0030015
B9J08_003008	GO:0000289
B9J08_003008	GO:0000749
B9J08_003008	GO:0006368
B9J08_003008	GO:0007124
B9J08_003008	GO:0032968
B9J08_003008	GO:0051726
B9J08_003009	GO:0000502
B9J08_003009	GO:0005634
B9J08_003009	GO:0005829
B9J08_003009	GO:0004842
B9J08_003009	GO:0005524
B9J08_003009	GO:0016874
B9J08_003009	GO:0016050
B9J08_003009	GO:0030433
B9J08_003009	GO:0042787
B9J08_003010	GO:0000932
B9J08_003010	GO:0042802
B9J08_003010	GO:0006810
B9J08_003010	GO:0016579
B9J08_003010	GO:0034517
B9J08_003010	GO:0060628
B9J08_003010	GO:2000156
B9J08_003011	GO:0005840
B9J08_003011	GO:0003735
B9J08_003011	GO:0006412
B9J08_003013	GO:0005634
B9J08_003013	GO:0003677
B9J08_003013	GO:0004003
B9J08_003013	GO:0005524
B9J08_003013	GO:0006289
B9J08_003013	GO:0006367
B9J08_003013	GO:0032508
B9J08_003014	GO:0005730
B9J08_003014	GO:0019013
B9J08_003014	GO:0030529
B9J08_003017	GO:0016021
B9J08_003017	GO:0005215
B9J08_003017	GO:0055085
B9J08_003018	GO:0033588
B9J08_003018	GO:0002098
B9J08_003018	GO:0006357
B9J08_003018	GO:0032447
B9J08_003019	GO:0005811
B9J08_003019	GO:0016021
B9J08_003019	GO:0004806
B9J08_003019	GO:0071618
B9J08_003019	GO:0006642
B9J08_003019	GO:0007114
B9J08_003019	GO:0019433
B9J08_003020	GO:0016021
B9J08_003020	GO:0055085
B9J08_003021	GO:0005829
B9J08_003021	GO:0030686
B9J08_003021	GO:0032040
B9J08_003021	GO:0033553
B9J08_003021	GO:0034455
B9J08_003021	GO:0072686
B9J08_003021	GO:0030515
B9J08_003021	GO:0000462
B9J08_003021	GO:0045943
B9J08_003022	GO:1990467
B9J08_003022	GO:0004402
B9J08_003022	GO:0008270
B9J08_003022	GO:0035064
B9J08_003022	GO:0016573
B9J08_003022	GO:0032968
B9J08_003023	GO:0009986
B9J08_003023	GO:0022625
B9J08_003023	GO:0032040
B9J08_003023	GO:0003735
B9J08_003023	GO:0000027
B9J08_003023	GO:0006412
B9J08_003024	GO:0034599
B9J08_003024	GO:0071276
B9J08_003026	GO:0005783
B9J08_003026	GO:0016021
B9J08_003026	GO:0050613
B9J08_003026	GO:0006696
B9J08_003026	GO:0055114
B9J08_003027	GO:0016021
B9J08_003028	GO:0005789
B9J08_003028	GO:0016021
B9J08_003028	GO:0030127
B9J08_003028	GO:0033116
B9J08_003028	GO:0070072
B9J08_003029	GO:0016592
B9J08_003029	GO:0070847
B9J08_003029	GO:0000991
B9J08_003029	GO:0001104
B9J08_003029	GO:0001129
B9J08_003029	GO:0001135
B9J08_003029	GO:0001113
B9J08_003029	GO:0006369
B9J08_003029	GO:0045944
B9J08_003029	GO:0051123
B9J08_003030	GO:0016740
B9J08_003031	GO:0005654
B9J08_003031	GO:0030687
B9J08_003031	GO:0070545
B9J08_003031	GO:0043021
B9J08_003031	GO:0000462
B9J08_003031	GO:0000463
B9J08_003031	GO:0000466
B9J08_003031	GO:0009267
B9J08_003031	GO:0009405
